pruid,prname,prnameFR,date,reporting_week,reporting_year,update,totalcases,numtotal_last7,ratecases_total,numdeaths,numdeaths_last7,ratedeaths,ratecases_last7,ratedeaths_last7,numtotal_last14,numdeaths_last14,ratetotal_last14,ratedeaths_last14,avgcases_last7,avgincidence_last7,avgdeaths_last7,avgratedeaths_last7
59,British Columbia,Colombie-Britannique,2021-07-03,26,2021,1.0,147735,260.0,2777.33,1756,7,33.01,4.89,0.13,739.0,16,13.89,0.3,37.14,0.7,1.00,0.02
48,Alberta,Alberta,2021-07-03,26,2021,1.0,232163,353.0,5110.22,2304,7,50.71,7.77,0.15,868.0,14,19.11,0.31,50.43,1.11,1.00,0.02
47,Saskatchewan,Saskatchewan,2021-07-03,26,2021,1.0,48931,225.0,4095.32,568,2,47.54,18.83,0.17,550.0,6,46.03,0.5,32.14,2.69,0.29,0.02
46,Manitoba,Manitoba,2021-07-03,26,2021,1.0,56353,475.0,3998.87,1148,10,81.46,33.71,0.71,1115.0,30,79.12,2.13,67.86,4.82,1.43,0.10
35,Ontario,Ontario,2021-07-03,26,2021,1.0,546268,1472.0,3615.41,9333,30,61.77,9.74,0.20,3356.0,68,22.21,0.45,210.29,1.39,4.29,0.03
24,Quebec,Québec,2021-07-03,26,2021,1.0,370241,515.0,4257.77,10661,11,122.6,5.92,0.13,1167.0,23,13.42,0.26,73.57,0.85,1.57,0.02
10,Newfoundland and Labrador,Terre-Neuve-et-Labrador,2021-07-03,26,2021,1.0,1387,3.0,263.7,7,0,1.33,0.57,0.00,4.0,0,0.76,0,0.43,0.08,0.00,0.00
13,New Brunswick,Nouveau-Brunswick,2021-07-03,26,2021,1.0,2335,11.0,287.54,45,0,5.54,1.35,0.00,19.0,0,2.34,0,1.57,0.19,0.00,0.00
12,Nova Scotia,Nouvelle-Écosse,2021-07-03,26,2021,1.0,5847,28.0,573.39,92,1,9.02,2.75,0.10,69.0,2,6.77,0.2,3.98,0.39,0.08,0.01
11,Prince Edward Island,Île-du-Prince-Édouard,2021-07-03,26,2021,1.0,208,1.0,121.86,0,0,0.0,0.59,0.00,2.0,0,1.17,0,0.14,0.08,0.00,0.00
60,Yukon,Yukon,2021-07-03,26,2021,1.0,367,103.0,838.11,5,1,11.42,235.22,2.28,208.0,2,475.01,4.57,14.76,33.71,0.14,0.33
61,Northwest Territories,Territoires du Nord-Ouest,2021-07-03,26,2021,1.0,128,0.0,280.67,0,0,0.0,0.0,0.00,0.0,0,0.0,0,0.0,0.0,0.00,0.00
62,Nunavut,Nunavut,2021-07-03,26,2021,1.0,657,0.0,1621.18,4,0,9.87,0.0,0.00,0.0,0,0.0,0,0.0,0.0,0.00,0.00
99,Repatriated travellers,Voyageurs rapatriés,2021-07-03,26,2021,,13,0.0,,0,0,,,,0.0,0,,,0.0,,0.00,
1,Canada,Canada,2021-07-03,26,2021,,1412633,3446.0,3628.66,25923,69,66.59,8.85,0.18,8097.0,161,20.8,0.41,492.29,1.26,9.86,0.03
59,British Columbia,Colombie-Britannique,2021-07-10,27,2021,1.0,148077,342.0,2783.76,1760,4,33.09,6.43,0.08,602.0,11,11.32,0.21,48.86,0.92,0.57,0.01
48,Alberta,Alberta,2021-07-10,27,2021,1.0,232467,304.0,5116.91,2306,2,50.76,6.69,0.04,657.0,9,14.46,0.2,43.43,0.96,0.29,0.01
47,Saskatchewan,Saskatchewan,2021-07-10,27,2021,1.0,49240,309.0,4121.18,572,4,47.87,25.86,0.33,534.0,6,44.69,0.5,44.14,3.69,0.57,0.05
46,Manitoba,Manitoba,2021-07-10,27,2021,1.0,56826,473.0,4032.43,1160,12,82.31,33.56,0.85,948.0,22,67.27,1.56,67.57,4.79,1.71,0.12
35,Ontario,Ontario,2021-07-10,27,2021,1.0,547495,1227.0,3623.54,9372,39,62.03,8.12,0.26,2699.0,69,17.86,0.46,175.29,1.16,5.57,0.04
24,Quebec,Québec,2021-07-10,27,2021,1.0,370743,502.0,4263.54,10666,5,122.66,5.77,0.06,1017.0,16,11.7,0.18,71.71,0.82,0.71,0.01
10,Newfoundland and Labrador,Terre-Neuve-et-Labrador,2021-07-10,27,2021,1.0,1402,15.0,266.55,7,0,1.33,2.85,0.00,18.0,0,3.42,0,2.14,0.41,0.00,0.00
13,New Brunswick,Nouveau-Brunswick,2021-07-10,27,2021,1.0,2336,1.0,287.66,46,1,5.66,0.12,0.12,12.0,1,1.48,0.12,0.14,0.02,0.14,0.02
12,Nova Scotia,Nouvelle-Écosse,2021-07-10,27,2021,1.0,5865,17.0,575.16,92,0,9.02,1.67,0.00,45.0,1,4.41,0.1,2.47,0.24,0.00,0.00
11,Prince Edward Island,Île-du-Prince-Édouard,2021-07-10,27,2021,1.0,208,0.0,121.86,0,0,0.0,0.0,0.00,1.0,0,0.59,0,0.06,0.04,0.00,0.00
60,Yukon,Yukon,2021-07-10,27,2021,1.0,458,90.0,1045.92,5,0,11.42,205.53,0.00,193.0,1,440.75,2.28,12.9,29.47,0.00,0.00
61,Northwest Territories,Territoires du Nord-Ouest,2021-07-10,27,2021,1.0,128,0.0,280.67,0,0,0.0,0.0,0.00,0.0,0,0.0,0,0.0,0.0,0.00,0.00
62,Nunavut,Nunavut,2021-07-10,27,2021,1.0,657,0.0,1621.18,4,0,9.87,0.0,0.00,0.0,0,0.0,0,0.0,0.0,0.00,0.00
99,Repatriated travellers,Voyageurs rapatriés,2021-07-10,27,2021,,13,0.0,,0,0,,,,0.0,0,,,0.0,,0.00,
1,Canada,Canada,2021-07-10,27,2021,,1415915,3280.0,3637.09,25990,67,66.76,8.43,0.17,6726.0,136,17.28,0.35,468.57,1.2,9.57,0.02
59,British Columbia,Colombie-Britannique,2021-07-17,28,2021,1.0,148387,310.0,2789.58,1761,1,33.11,5.83,0.02,652.0,5,12.26,0.09,44.29,0.83,0.14,0.00
48,Alberta,Alberta,2021-07-17,28,2021,1.0,232755,288.0,5123.25,2315,9,50.96,6.34,0.20,592.0,11,13.03,0.24,41.14,0.91,1.29,0.03
47,Saskatchewan,Saskatchewan,2021-07-17,28,2021,1.0,49397,157.0,4134.32,575,3,48.13,13.14,0.25,466.0,7,39.0,0.59,22.43,1.88,0.43,0.04
46,Manitoba,Manitoba,2021-07-17,28,2021,1.0,57124,298.0,4053.58,1164,4,82.6,21.15,0.28,771.0,16,54.71,1.14,42.57,3.02,0.57,0.04
35,Ontario,Ontario,2021-07-17,28,2021,1.0,548539,1044.0,3630.44,9401,29,62.22,6.91,0.19,2271.0,68,15.03,0.45,149.14,0.99,4.14,0.03
24,Quebec,Québec,2021-07-17,28,2021,1.0,371280,537.0,4269.72,10671,5,122.72,6.18,0.06,1039.0,10,11.95,0.11,76.71,0.88,0.71,0.01
10,Newfoundland and Labrador,Terre-Neuve-et-Labrador,2021-07-17,28,2021,1.0,1433,31.0,272.45,7,0,1.33,5.89,0.00,46.0,0,8.75,0,4.43,0.84,0.00,0.00
13,New Brunswick,Nouveau-Brunswick,2021-07-17,28,2021,1.0,2345,9.0,288.77,46,0,5.66,1.11,0.00,10.0,1,1.23,0.12,1.29,0.16,0.00,0.00
12,Nova Scotia,Nouvelle-Écosse,2021-07-17,28,2021,1.0,5872,7.0,575.84,92,0,9.02,0.69,0.00,24.0,0,2.35,0,1.02,0.1,0.00,0.00
11,Prince Edward Island,Île-du-Prince-Édouard,2021-07-17,28,2021,1.0,208,0.0,121.86,0,0,0.0,0.0,0.00,0.0,0,0.0,0,0.0,0.0,0.00,0.00
60,Yukon,Yukon,2021-07-17,28,2021,1.0,499,41.0,1139.56,6,1,13.7,93.63,2.28,131.0,1,299.16,2.28,5.86,13.38,0.14,0.33
61,Northwest Territories,Territoires du Nord-Ouest,2021-07-17,28,2021,1.0,128,0.0,280.67,0,0,0.0,0.0,0.00,0.0,0,0.0,0,0.0,0.0,0.00,0.00
62,Nunavut,Nunavut,2021-07-17,28,2021,1.0,657,0.0,1621.18,4,0,9.87,0.0,0.00,0.0,0,0.0,0,0.0,0.0,0.00,0.00
99,Repatriated travellers,Voyageurs rapatriés,2021-07-17,28,2021,,13,0.0,,0,0,,,,0.0,0,,,0.0,,0.00,
1,Canada,Canada,2021-07-17,28,2021,,1418637,2722.0,3644.08,26042,52,66.89,6.99,0.13,6002.0,119,15.42,0.31,388.86,1.0,7.43,0.02
59,British Columbia,Colombie-Britannique,2021-07-24,29,2021,1.0,148936,549.0,2799.9,1767,6,33.22,10.32,0.11,859.0,7,16.15,0.13,78.43,1.47,0.86,0.02
48,Alberta,Alberta,2021-07-24,29,2021,1.0,233492,737.0,5139.47,2320,5,51.07,16.22,0.11,1025.0,14,22.56,0.31,105.29,2.32,0.71,0.02
47,Saskatchewan,Saskatchewan,2021-07-24,29,2021,1.0,49656,259.0,4156.0,578,3,48.38,21.68,0.25,416.0,6,34.82,0.5,37.0,3.1,0.43,0.04
46,Manitoba,Manitoba,2021-07-24,29,2021,1.0,57413,289.0,4074.09,1171,7,83.1,20.51,0.50,587.0,11,41.65,0.78,41.29,2.93,1.00,0.07
35,Ontario,Ontario,2021-07-24,29,2021,1.0,549641,1102.0,3637.74,9416,15,62.32,7.29,0.10,2146.0,44,14.2,0.29,157.43,1.04,2.14,0.01
24,Quebec,Québec,2021-07-24,29,2021,1.0,371979,699.0,4277.76,10679,8,122.81,8.04,0.09,1236.0,13,14.21,0.15,99.86,1.15,1.14,0.01
10,Newfoundland and Labrador,Terre-Neuve-et-Labrador,2021-07-24,29,2021,1.0,1437,4.0,273.21,7,0,1.33,0.76,0.00,35.0,0,6.65,0,0.57,0.11,0.00,0.00
13,New Brunswick,Nouveau-Brunswick,2021-07-24,29,2021,1.0,2350,5.0,289.39,46,0,5.66,0.62,0.00,14.0,0,1.72,0,0.71,0.09,0.00,0.00
12,Nova Scotia,Nouvelle-Écosse,2021-07-24,29,2021,1.0,5880,8.0,576.63,93,1,9.12,0.78,0.10,15.0,1,1.47,0.1,1.18,0.12,0.10,0.01
11,Prince Edward Island,Île-du-Prince-Édouard,2021-07-24,29,2021,1.0,208,0.0,121.86,0,0,0.0,0.0,0.00,0.0,0,0.0,0,0.0,0.0,0.00,0.00
60,Yukon,Yukon,2021-07-24,29,2021,1.0,551,52.0,1258.31,6,0,13.7,118.75,0.00,93.0,1,212.38,2.28,7.48,17.07,0.00,0.00
61,Northwest Territories,Territoires du Nord-Ouest,2021-07-24,29,2021,1.0,128,0.0,280.67,0,0,0.0,0.0,0.00,0.0,0,0.0,0,0.0,0.0,0.00,0.00
62,Nunavut,Nunavut,2021-07-24,29,2021,1.0,657,0.0,1621.18,4,0,9.87,0.0,0.00,0.0,0,0.0,0,0.0,0.0,0.00,0.00
99,Repatriated travellers,Voyageurs rapatriés,2021-07-24,29,2021,,13,0.0,,0,0,,,,0.0,0,,,0.0,,0.00,
1,Canada,Canada,2021-07-24,29,2021,,1422341,3704.0,3653.6,26087,45,67.01,9.51,0.12,6426.0,97,16.51,0.25,529.14,1.36,6.43,0.02
59,British Columbia,Colombie-Britannique,2021-07-31,30,2021,1.0,150049,1113.0,2820.83,1771,4,33.29,20.92,0.08,1662.0,10,31.24,0.19,159.0,2.99,0.57,0.01
48,Alberta,Alberta,2021-07-31,30,2021,1.0,234795,1303.0,5168.15,2324,4,51.15,28.68,0.09,2040.0,9,44.9,0.2,186.14,4.1,0.57,0.01
47,Saskatchewan,Saskatchewan,2021-07-31,30,2021,1.0,50024,368.0,4186.8,578,0,48.38,30.8,0.00,627.0,3,52.48,0.25,52.57,4.4,0.00,0.00
46,Manitoba,Manitoba,2021-07-31,30,2021,1.0,57620,207.0,4088.78,1178,7,83.59,14.69,0.50,496.0,14,35.2,0.99,29.57,2.1,1.00,0.07
35,Ontario,Ontario,2021-07-31,30,2021,1.0,550990,1349.0,3646.67,9431,15,62.42,8.93,0.10,2451.0,30,16.22,0.2,192.71,1.28,2.14,0.01
24,Quebec,Québec,2021-07-31,30,2021,1.0,372897,918.0,4288.31,10682,3,122.84,10.56,0.03,1617.0,11,18.6,0.13,131.14,1.51,0.43,0.00
10,Newfoundland and Labrador,Terre-Neuve-et-Labrador,2021-07-31,30,2021,1.0,1437,0.0,273.21,7,0,1.33,0.0,0.00,4.0,0,0.76,0,0.0,0.0,0.00,0.00
13,New Brunswick,Nouveau-Brunswick,2021-07-31,30,2021,1.0,2365,15.0,291.23,46,0,5.66,1.85,0.00,20.0,0,2.46,0,2.14,0.26,0.00,0.00
12,Nova Scotia,Nouvelle-Écosse,2021-07-31,30,2021,1.0,5886,6.0,577.21,93,0,9.12,0.59,0.00,14.0,1,1.37,0.1,0.82,0.08,0.04,0.00
11,Prince Edward Island,Île-du-Prince-Édouard,2021-07-31,30,2021,1.0,208,0.0,121.86,0,0,0.0,0.0,0.00,0.0,0,0.0,0,0.0,0.0,0.00,0.00
60,Yukon,Yukon,2021-07-31,30,2021,1.0,596,45.0,1361.07,7,1,15.99,102.77,2.28,97.0,1,221.52,2.28,6.43,14.68,0.14,0.33
61,Northwest Territories,Territoires du Nord-Ouest,2021-07-31,30,2021,1.0,128,0.0,280.67,0,0,0.0,0.0,0.00,0.0,0,0.0,0,0.0,0.0,0.00,0.00
62,Nunavut,Nunavut,2021-07-31,30,2021,1.0,657,0.0,1621.18,4,0,9.87,0.0,0.00,0.0,0,0.0,0,0.0,0.0,0.00,0.00
99,Repatriated travellers,Voyageurs rapatriés,2021-07-31,30,2021,,13,0.0,,0,0,,,,0.0,0,,,0.0,,0.00,
1,Canada,Canada,2021-07-31,30,2021,,1427665,5324.0,3667.27,26121,34,67.1,13.68,0.09,9028.0,79,23.19,0.2,760.57,1.95,4.86,0.01
59,British Columbia,Colombie-Britannique,2021-08-07,31,2021,1.0,152261,2212.0,2862.41,1772,1,33.31,41.58,0.02,3325.0,5,62.51,0.09,316.0,5.94,0.14,0.00
48,Alberta,Alberta,2021-08-07,31,2021,1.0,236790,1995.0,5212.07,2329,5,51.26,43.91,0.11,3298.0,9,72.59,0.2,285.0,6.27,0.71,0.02
47,Saskatchewan,Saskatchewan,2021-08-07,31,2021,1.0,50477,453.0,4224.71,582,4,48.71,37.91,0.33,821.0,4,68.71,0.33,64.71,5.42,0.57,0.05
46,Manitoba,Manitoba,2021-08-07,31,2021,1.0,57793,173.0,4101.05,1183,5,83.95,12.28,0.35,380.0,12,26.97,0.85,24.71,1.75,0.71,0.05
35,Ontario,Ontario,2021-08-07,31,2021,1.0,552893,1903.0,3659.26,9443,12,62.5,12.59,0.08,3252.0,27,21.52,0.18,271.86,1.8,1.71,0.01
24,Quebec,Québec,2021-08-07,31,2021,1.0,374509,1612.0,4306.85,10684,2,122.87,18.54,0.02,2530.0,5,29.09,0.06,230.29,2.65,0.29,0.00
10,Newfoundland and Labrador,Terre-Neuve-et-Labrador,2021-08-07,31,2021,1.0,1443,6.0,274.35,7,0,1.33,1.14,0.00,6.0,0,1.14,0,0.86,0.16,0.00,0.00
13,New Brunswick,Nouveau-Brunswick,2021-08-07,31,2021,1.0,2414,49.0,297.27,46,0,5.66,6.03,0.00,64.0,0,7.88,0,7.0,0.86,0.00,0.00
12,Nova Scotia,Nouvelle-Écosse,2021-08-07,31,2021,1.0,5901,15.0,578.69,93,0,9.12,1.47,0.00,21.0,0,2.06,0,2.2,0.22,0.00,0.00
11,Prince Edward Island,Île-du-Prince-Édouard,2021-08-07,31,2021,1.0,211,3.0,123.62,0,0,0.0,1.76,0.00,3.0,0,1.76,0,0.49,0.29,0.00,0.00
60,Yukon,Yukon,2021-08-07,31,2021,1.0,623,27.0,1422.73,8,1,18.27,61.66,2.28,72.0,2,164.42,4.57,3.9,8.92,0.14,0.33
61,Northwest Territories,Territoires du Nord-Ouest,2021-08-07,31,2021,1.0,129,1.0,282.86,0,0,0.0,2.19,0.00,1.0,0,2.19,0,0.2,0.45,0.00,0.00
62,Nunavut,Nunavut,2021-08-07,31,2021,1.0,657,0.0,1621.18,4,0,9.87,0.0,0.00,0.0,0,0.0,0,0.0,0.0,0.00,0.00
